tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,bike_route_order
895,36:06.9,51:02.2,359,E 47 St & Park Ave,40.75510267,-73.97498696,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,40130,Subscriber,1981,1,11
458,16:54.7,24:32.9,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,3724,7 Ave & Central Park South,40.76674056,-73.97906899,40130,Subscriber,1982,2,12
1081,29:01.7,47:03.1,3724,7 Ave & Central Park South,40.76674056,-73.97906899,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,40130,Subscriber,1985,1,13
294,54:46.3,59:41.1,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,40130,Subscriber,1985,2,14
852,00:27.3,14:39.5,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,40130,Subscriber,1988,1,15
410,54:52.4,01:43.1,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,40130,Subscriber,1974,1,16
353,14:20.7,20:13.7,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,40130,Subscriber,1975,1,17
1462,39:21.2,03:43.5,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,40130,Customer,1998,1,18
2597,28:43.0,12:00.3,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,3294,E 91 St & Park Ave,40.7835016,-73.955327,40130,Subscriber,1956,2,19
713,21:51.2,33:44.7,3294,E 91 St & Park Ave,40.7835016,-73.955327,3424,E 106 St & Lexington Ave,40.791976,-73.945993,40130,Subscriber,1991,1,20
510,42:09.3,50:40.0,3424,E 106 St & Lexington Ave,40.791976,-73.945993,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,40130,Subscriber,1991,1,21
1216,17:39.3,37:55.8,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,40130,Subscriber,1969,0,22
1453,27:09.2,51:22.4,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,40130,Customer,1969,1,23
1000,12:04.1,28:44.5,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,385,E 55 St & 2 Ave,40.75797322,-73.96603308,40130,Subscriber,1995,1,24
540,16:52.9,25:53.9,385,E 55 St & 2 Ave,40.75797322,-73.96603308,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,40130,Subscriber,1994,2,25
1269,59:36.0,20:45.1,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,297,E 15 St & 3 Ave,40.734232,-73.986923,40130,Subscriber,1966,1,26
797,58:02.7,11:20.5,297,E 15 St & 3 Ave,40.734232,-73.986923,517,Pershing Square South,40.751581,-73.97791,40130,Subscriber,1981,2,27
788,14:21.6,27:29.6,517,Pershing Square South,40.751581,-73.97791,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,40130,Subscriber,1986,2,28
162,45:37.1,48:19.8,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,491,E 24 St & Park Ave S,40.74096374,-73.98602213,40130,Subscriber,1989,1,29
237,16:44.6,20:42.1,491,E 24 St & Park Ave S,40.74096374,-73.98602213,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,40130,Subscriber,1982,1,30
546,17:59.2,27:05.9,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,303,Mercer St & Spring St,40.72362738,-73.99949601,40130,Subscriber,1982,2,31
644,47:08.2,57:52.7,303,Mercer St & Spring St,40.72362738,-73.99949601,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,40130,Subscriber,1996,1,32
856,00:21.0,14:37.6,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,3711,E 13 St & Avenue A,40.72966729,-73.98067966,40130,Subscriber,1971,1,33
264,25:46.2,30:10.4,3711,E 13 St & Avenue A,40.72966729,-73.98067966,285,Broadway & E 14 St,40.73454567,-73.99074142,40130,Subscriber,1990,2,34
1062,41:21.3,59:03.3,285,Broadway & E 14 St,40.73454567,-73.99074142,3785,W 42 St & 6 Ave,40.75492,-73.98455,40130,Subscriber,1977,1,35
272,51:29.3,56:01.5,3785,W 42 St & 6 Ave,40.75492,-73.98455,523,W 38 St & 8 Ave,40.75466591,-73.99138152,40130,Subscriber,1972,1,36
303,33:25.0,38:28.5,523,W 38 St & 8 Ave,40.75466591,-73.99138152,485,W 37 St & 5 Ave,40.75038009,-73.98338988,40130,Subscriber,1988,1,37
1497,40:15.3,05:13.1,485,W 37 St & 5 Ave,40.75038009,-73.98338988,400,Pitt St & Stanton St,40.71926081,-73.98178024,40130,Subscriber,1988,1,38
1184,19:43.3,39:28.3,400,Pitt St & Stanton St,40.71926081,-73.98178024,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,40130,Customer,1991,1,39
525,52:45.5,01:30.9,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,319,Fulton St & Broadway,40.711065999999995,-74.009447,40130,Subscriber,1985,1,40
162,30:59.5,33:42.3,319,Fulton St & Broadway,40.711065999999995,-74.009447,309,Murray St & West St,40.7149787,-74.013012,40130,Subscriber,1979,1,41
1112,51:52.0,10:24.9,309,Murray St & West St,40.7149787,-74.013012,296,Division St & Bowery (old),40.71413089,-73.99704679999999,40130,Subscriber,1988,1,42
198,46:06.6,49:25.5,296,Division St & Bowery (old),40.71413089,-73.99704679999999,307,Canal St & Rutgers St,40.71427487,-73.98990025,40130,Subscriber,1962,1,43
701,53:21.1,05:03.1,307,Canal St & Rutgers St,40.71427487,-73.98990025,293,Lafayette St & E 8 St,40.73020661,-73.99102628,40130,Subscriber,1970,1,44
705,07:35.1,19:20.3,293,Lafayette St & E 8 St,40.73020661,-73.99102628,505,6 Ave & W 33 St,40.74901271,-73.98848395,40130,Subscriber,1962,1,45
488,29:03.7,37:12.4,505,6 Ave & W 33 St,40.74901271,-73.98848395,497,E 17 St & Broadway,40.73704984,-73.99009296,40130,Subscriber,1987,2,46
452,37:36.7,45:09.3,497,E 17 St & Broadway,40.73704984,-73.99009296,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,40130,Subscriber,1970,1,47
678,45:36.4,56:54.9,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,40130,Subscriber,1969,2,48
234,38:15.3,42:10.1,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,168,W 18 St & 6 Ave,40.73971301,-73.99456405,40130,Subscriber,1994,1,49
400,49:32.0,56:12.7,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,40130,Subscriber,1989,1,50
1243,52:49.0,13:32.4,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,331,Pike St & Monroe St,40.71173107,-73.99193043,40130,Subscriber,1966,1,51
698,08:51.4,20:29.8,331,Pike St & Monroe St,40.71173107,-73.99193043,3711,E 13 St & Avenue A,40.72966729,-73.98067966,40130,Subscriber,1992,1,52
601,42:15.9,52:17.4,3711,E 13 St & Avenue A,40.72966729,-73.98067966,402,Broadway & E 22 St,40.740343200000005,-73.98955109,40130,Subscriber,1995,2,53
135,54:10.1,56:25.8,402,Broadway & E 22 St,40.740343200000005,-73.98955109,3641,Broadway & W 25 St,40.74286877,-73.98918629,40130,Subscriber,1936,1,54
1743,32:17.3,01:20.9,3641,Broadway & W 25 St,40.74286877,-73.98918629,379,W 31 St & 7 Ave,40.749156,-73.9916,40130,Subscriber,1965,2,55
288,01:46.2,06:34.9,379,W 31 St & 7 Ave,40.749156,-73.9916,546,E 30 St & Park Ave S,40.74444921,-73.98303529,40130,Subscriber,1987,1,56
369,28:09.2,34:19.0,546,E 30 St & Park Ave S,40.74444921,-73.98303529,517,Pershing Square South,40.751581,-73.97791,40130,Subscriber,1979,1,57
362,38:33.7,44:36.1,517,Pershing Square South,40.751581,-73.97791,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,40130,Subscriber,1989,1,58
1090,27:18.7,45:28.9,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,128,MacDougal St & Prince St,40.72710258,-74.00297088,40130,Subscriber,1996,1,59
226,31:33.8,35:20.6,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,3737,Stanton St & Norfolk St,40.720746999999996,-73.986274,40130,Subscriber,1992,1,60
679,58:01.2,09:20.7,3737,Stanton St & Norfolk St,40.720746999999996,-73.986274,285,Broadway & E 14 St,40.73454567,-73.99074142,40130,Subscriber,1994,2,61
227,09:43.5,13:31.0,285,Broadway & E 14 St,40.73454567,-73.99074142,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,40130,Subscriber,1991,1,62
254,58:48.0,03:02.5,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,504,1 Ave & E 16 St,40.73221853,-73.98165557,40130,Subscriber,1991,2,63
2564,03:14.4,45:58.6,504,1 Ave & E 16 St,40.73221853,-73.98165557,504,1 Ave & E 16 St,40.73221853,-73.98165557,40130,Subscriber,1991,2,64
328,46:10.5,51:39.1,504,1 Ave & E 16 St,40.73221853,-73.98165557,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,40130,Subscriber,1991,2,65
1553,18:05.5,43:59.2,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,3386,1 Pl & Clinton St,40.6809591,-73.99905709,40130,Subscriber,1976,1,66
393,44:16.7,50:50.1,3386,1 Pl & Clinton St,40.6809591,-73.99905709,3246,Montague St & Clinton St,40.69428114,-73.99230033,40130,Subscriber,1982,1,67
280,59:21.9,04:02.2,3246,Montague St & Clinton St,40.69428114,-73.99230033,3315,Henry St & Degraw St,40.684751399999996,-73.99917254,40130,Subscriber,1982,1,68
2054,15:08.8,49:23.6,3315,Henry St & Degraw St,40.684751399999996,-73.99917254,3255,8 Ave & W 31 St,40.75058535,-73.99468482,40130,Subscriber,1975,1,69
341,01:24.3,07:05.7,3255,8 Ave & W 31 St,40.75058535,-73.99468482,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,40130,Subscriber,1982,1,70
1326,32:19.4,54:25.6,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,40130,Subscriber,1954,1,71
607,18:23.6,28:30.7,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,40130,Subscriber,1961,1,72
480,39:54.2,47:55.0,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,247,Perry St & Bleecker St,40.73535398,-74.00483091,40130,Subscriber,1956,1,73
384,51:39.8,58:04.1,247,Perry St & Bleecker St,40.73535398,-74.00483091,293,Lafayette St & E 8 St,40.73020661,-73.99102628,40130,Subscriber,1966,1,74
1190,29:18.1,49:08.1,293,Lafayette St & E 8 St,40.73020661,-73.99102628,435,W 21 St & 6 Ave,40.74173969,-73.99415556,40130,Subscriber,1988,1,75
1348,53:44.9,16:12.9,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,40130,Subscriber,1979,1,76
328,19:45.4,25:14.2,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,534,Water - Whitehall Plaza,40.70255065,-74.0127234,40130,Subscriber,1981,1,77
455,55:48.1,03:23.1,534,Water - Whitehall Plaza,40.70255065,-74.0127234,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,40130,Subscriber,1984,2,78
1036,05:21.7,22:37.7,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,40130,Subscriber,1992,1,79
525,38:27.5,47:13.1,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,533,Broadway & W 38 St,40.75299641,-73.98721619,40130,Subscriber,1960,1,80
1148,51:49.3,10:57.6,533,Broadway & W 38 St,40.75299641,-73.98721619,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,40130,Customer,1969,0,81
382,02:05.5,08:28.1,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,499,Broadway & W 60 St,40.76915505,-73.98191841,40130,Customer,1969,0,82
415,02:15.9,09:11.3,499,Broadway & W 60 St,40.76915505,-73.98191841,495,W 47 St & 10 Ave,40.76269882,-73.99301222,40130,Subscriber,1970,1,83
334,34:00.4,39:34.5,495,W 47 St & 10 Ave,40.76269882,-73.99301222,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,40130,Subscriber,1983,1,84
507,31:55.4,40:22.5,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,40130,Subscriber,1969,1,85
1098,47:44.9,06:03.9,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,3140,1 Ave & E 78 St,40.77140426,-73.9535166,40130,Subscriber,1970,2,86
1264,24:13.1,45:17.3,3140,1 Ave & E 78 St,40.77140426,-73.9535166,526,E 33 St & 5 Ave,40.74765947,-73.98490707,40130,Subscriber,1957,1,87
335,16:27.2,22:02.8,526,E 33 St & 5 Ave,40.74765947,-73.98490707,496,E 16 St & 5 Ave,40.73726186,-73.99238967,40130,Subscriber,1970,1,88
870,18:04.4,32:34.4,496,E 16 St & 5 Ave,40.73726186,-73.99238967,346,Bank St & Hudson St,40.73652889,-74.00618026,40130,Subscriber,1963,1,89
614,23:58.9,34:13.2,346,Bank St & Hudson St,40.73652889,-74.00618026,229,Great Jones St,40.72743423,-73.99379025,40130,Subscriber,1994,2,90
578,03:15.5,12:54.4,229,Great Jones St,40.72743423,-73.99379025,311,Norfolk St & Broome St,40.7172274,-73.98802084,40130,Subscriber,1978,1,91
1134,36:16.2,55:10.8,311,Norfolk St & Broome St,40.7172274,-73.98802084,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,40130,Customer,1961,1,92
1043,23:43.5,41:07.0,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,250,Lafayette St & Jersey St,40.72456089,-73.99565293,40130,Subscriber,1992,1,93
469,00:55.5,08:44.9,250,Lafayette St & Jersey St,40.72456089,-73.99565293,346,Bank St & Hudson St,40.73652889,-74.00618026,40130,Subscriber,1987,2,94
1964,22:16.7,55:01.5,346,Bank St & Hudson St,40.73652889,-74.00618026,326,E 11 St & 1 Ave,40.72953837,-73.98426726,40130,Customer,1969,0,95
357,49:28.0,55:25.2,326,E 11 St & 1 Ave,40.72953837,-73.98426726,394,E 9 St & Avenue C,40.72521311,-73.97768752,40130,Subscriber,1954,2,96
412,55:45.0,02:37.7,394,E 9 St & Avenue C,40.72521311,-73.97768752,293,Lafayette St & E 8 St,40.73020661,-73.99102628,40130,Subscriber,1995,2,97
1361,37:07.1,59:48.8,293,Lafayette St & E 8 St,40.73020661,-73.99102628,499,Broadway & W 60 St,40.76915505,-73.98191841,40130,Subscriber,1998,1,98
786,55:59.3,09:06.2,499,Broadway & W 60 St,40.76915505,-73.98191841,3336,E 97 St & Madison Ave,40.787801,-73.953559,40130,Subscriber,1985,1,99
614,45:02.4,55:16.7,3336,E 97 St & Madison Ave,40.787801,-73.953559,3898,E 63 St & 3 Ave,40.763954,-73.9646,40130,Subscriber,1986,1,100
393,45:43.3,52:16.9,3898,E 63 St & 3 Ave,40.763954,-73.9646,440,E 45 St & 3 Ave,40.75255434,-73.97282625,40130,Subscriber,1995,1,101
342,19:41.9,25:24.6,440,E 45 St & 3 Ave,40.75255434,-73.97282625,305,E 58 St & 3 Ave,40.76095756,-73.96724467,40130,Customer,1969,0,102
1352,28:25.5,50:57.7,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,40130,Customer,1969,0,103
1446,53:37.7,17:43.8,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3724,7 Ave & Central Park South,40.76674056,-73.97906899,40130,Customer,1969,0,104
480,58:45.4,06:46.2,3724,7 Ave & Central Park South,40.76674056,-73.97906899,465,Broadway & W 41 St,40.75513557,-73.98658032,40130,Subscriber,1995,2,105
983,18:19.5,34:42.9,465,Broadway & W 41 St,40.75513557,-73.98658032,116,W 17 St & 8 Ave,40.74177603,-74.00149746,40130,Subscriber,1981,2,106
2106,45:18.7,20:25.6,116,W 17 St & 8 Ave,40.74177603,-74.00149746,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,40130,Customer,1969,0,107
598,28:27.6,38:25.9,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,40130,Customer,1969,0,108
189,55:28.3,58:37.7,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,40130,Subscriber,1959,1,109
382,07:33.3,13:55.6,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3137,5 Ave & E 73 St,40.77282817,-73.96685276,40130,Subscriber,1957,1,110
341,18:01.5,23:42.7,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,40130,Subscriber,1985,2,111
355,50:05.9,56:01.7,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,40130,Subscriber,1973,1,112
1091,06:25.7,24:37.3,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,40130,Subscriber,1993,2,113
472,55:13.7,03:06.5,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,3785,W 42 St & 6 Ave,40.75492,-73.98455,40130,Subscriber,1997,1,114
1026,55:35.6,12:42.5,3785,W 42 St & 6 Ave,40.75492,-73.98455,293,Lafayette St & E 8 St,40.73020661,-73.99102628,40130,Subscriber,1988,1,115
555,26:21.2,35:36.3,293,Lafayette St & E 8 St,40.73020661,-73.99102628,346,Bank St & Hudson St,40.73652889,-74.00618026,40130,Subscriber,1962,1,116
454,03:19.1,10:54.0,346,Bank St & Hudson St,40.73652889,-74.00618026,453,W 22 St & 8 Ave,40.74475148,-73.99915362,40130,Subscriber,1966,1,117
802,19:19.5,32:41.5,453,W 22 St & 8 Ave,40.74475148,-73.99915362,514,12 Ave & W 40 St,40.76087502,-74.00277668,40130,Customer,1992,1,118
836,37:24.7,51:20.7,514,12 Ave & W 40 St,40.76087502,-74.00277668,500,Broadway & W 51 St,40.76228826,-73.98336183,40130,Subscriber,1978,1,119
285,42:47.0,47:32.7,500,Broadway & W 51 St,40.76228826,-73.98336183,480,W 53 St & 10 Ave,40.76669671,-73.99061728,40130,Subscriber,1985,2,120
548,12:54.1,22:02.5,480,W 53 St & 10 Ave,40.76669671,-73.99061728,465,Broadway & W 41 St,40.75513557,-73.98658032,40130,Subscriber,1956,1,121
497,02:14.4,10:32.3,465,Broadway & W 41 St,40.75513557,-73.98658032,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,40130,Subscriber,1972,1,122
2091,36:39.7,11:31.6,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,3461,Murray St & Greenwich St,40.71485151,-74.01122332,40130,Subscriber,1962,1,123
1919,51:31.1,23:30.2,3461,Murray St & Greenwich St,40.71485151,-74.01122332,279,Peck Slip & Front St,40.707873,-74.00166999999999,40130,Subscriber,1976,1,124
936,29:05.3,44:42.2,279,Peck Slip & Front St,40.707873,-74.00166999999999,393,E 5 St & Avenue C,40.72299208,-73.97995466,40130,Subscriber,1971,1,125
693,35:26.0,47:00.0,393,E 5 St & Avenue C,40.72299208,-73.97995466,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,40130,Subscriber,1982,1,126
729,53:56.6,06:06.5,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,3656,E 2 St & Avenue A,40.72307749,-73.98583621,40130,Subscriber,1986,1,127
1897,10:40.8,42:18.0,3656,E 2 St & Avenue A,40.72307749,-73.98583621,3457,E 58 St & Madison Ave,40.76302594,-73.97209525,40130,Subscriber,1987,1,128
547,29:58.2,39:05.9,3457,E 58 St & Madison Ave,40.76302594,-73.97209525,505,6 Ave & W 33 St,40.74901271,-73.98848395,40130,Subscriber,1962,1,129
413,47:47.7,54:40.8,505,6 Ave & W 33 St,40.74901271,-73.98848395,167,E 39 St & 3 Ave,40.7489006,-73.97604882,40130,Subscriber,1993,1,130
486,47:37.1,55:43.7,167,E 39 St & 3 Ave,40.7489006,-73.97604882,503,E 20 St & Park Ave,40.73827428,-73.98751968,40130,Subscriber,1986,1,131
771,01:44.5,14:36.1,503,E 20 St & Park Ave,40.73827428,-73.98751968,301,E 2 St & Avenue B,40.72217444,-73.98368779,40130,Subscriber,1970,2,132
600,36:33.0,46:33.0,301,E 2 St & Avenue B,40.72217444,-73.98368779,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,40130,Subscriber,1986,1,133
1752,48:28.4,17:40.9,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,490,8 Ave & W 33 St,40.751551,-73.993934,40130,Subscriber,1984,2,134
2173,17:43.7,53:57.1,490,8 Ave & W 33 St,40.751551,-73.993934,389,Broadway & Berry St,40.71044554,-73.96525063,40130,Subscriber,1971,1,135
2132,47:17.6,22:49.8,389,Broadway & Berry St,40.71044554,-73.96525063,519,Pershing Square North,40.751872999999996,-73.97770600000001,40130,Subscriber,1971,1,136
518,24:46.8,33:25.0,519,Pershing Square North,40.751872999999996,-73.97770600000001,491,E 24 St & Park Ave S,40.74096374,-73.98602213,40130,Subscriber,1982,1,137
1113,43:57.3,02:31.3,3294,E 91 St & Park Ave,40.7835016,-73.955327,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,40130,Subscriber,1989,2,138
519,37:55.4,46:34.8,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3137,5 Ave & E 73 St,40.77282817,-73.96685276,40130,Subscriber,1966,1,139
533,38:57.2,47:51.1,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3294,E 91 St & Park Ave,40.7835016,-73.955327,40130,Subscriber,1970,2,140
282,56:21.1,01:03.2,3294,E 91 St & Park Ave,40.7835016,-73.955327,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,40130,Subscriber,1989,1,141
498,13:41.4,22:00.0,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,40130,Subscriber,1958,1,142
954,12:51.2,28:45.9,3497,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,40130,Subscriber,1958,1,143
977,36:11.1,52:29.0,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,40130,Subscriber,1966,2,144
182,36:11.0,39:13.5,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,40130,Subscriber,1984,2,145
610,37:42.0,47:52.2,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,40130,Subscriber,1991,1,146
253,49:15.9,53:29.1,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,40130,Subscriber,1956,1,147
762,10:22.8,23:04.8,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,40130,Subscriber,1986,1,148
468,41:32.8,49:21.3,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3158,W 63 St & Broadway,40.77163851,-73.98261428,40130,Subscriber,1991,1,149
87,45:25.6,46:53.1,3158,W 63 St & Broadway,40.77163851,-73.98261428,499,Broadway & W 60 St,40.76915505,-73.98191841,40130,Subscriber,1981,1,150
352,52:58.7,58:51.0,499,Broadway & W 60 St,40.76915505,-73.98191841,72,W 52 St & 11 Ave,40.76727216,-73.99392888,40130,Subscriber,1981,1,151
1051,56:52.5,14:23.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,40130,Subscriber,1958,1,152
1075,24:40.4,42:35.8,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,514,12 Ave & W 40 St,40.76087502,-74.00277668,40130,Subscriber,1988,2,153
